Location,Site,SiteCode,GenusSpecies,CoverPerc,Family,Genus,Species
Navy Wells,Edge,31.1.1,phyl.pen,1,,,
Navy Wells,Edge,31.1.1,cent.vir,1,,,
Navy Wells,Edge,31.1.1,rhyn.min,1,,,
Navy Wells,Edge,31.1.1,cham.hyp,1,,,
Navy Wells,Edge,31.1.1,piri.cis,1,,,
Navy Wells,Edge,31.1.10,macro.lat,,,,
Navy Wells,Edge,31.1.10,lant.dep,,,,
Navy Wells,Edge,31.1.10,sorg.sec,,,,
Navy Wells,Edge,31.1.10,soli.odo,,,,
Navy Wells,Edge,31.1.10,echi.umb,,,,
Navy Wells,Edge,31.1.10,sere.rep,,,,
Navy Wells,Edge,31.1.10,anga.ber,,,,
Navy Wells,Edge,31.1.10,rand.acu,,,,
Navy Wells,Edge,31.1.10,symp.adn,,,,
Navy Wells,Edge,31.1.10,ruel.suc,,,,
Navy Wells,Edge,31.4.1,,,,,
Navy Wells,Edge,31.4.1,sere.rep,20,,,
Navy Wells,Edge,31.4.1,rhus.cop,5,,,
Navy Wells,Edge,31.4.1,toxi.rad,1,,,
Navy Wells,Edge,31.4.1,asem.vio,1,,,
Navy Wells,Edge,31.4.1,sorg.sec,1,,,
Navy Wells,Edge,31.4.1,anem.adi,1,,,
Navy Wells,Edge,31.4.1,pinu.ell,5,,,
Navy Wells,Edge,31.4.1,schi.san,1,,,
Navy Wells,Edge,31.4.1,andr.sp,1,,,
Navy Wells,Edge,31.4.1,desm.mar,1,,,
Navy Wells,Edge,31.4.10,koan.vil,,,,
Navy Wells,Edge,31.4.10,schi.gra,,,,
Navy Wells,Edge,31.4.10,symp.adn,,,,
Navy Wells,Edge,31.4.10,piri.cis,,,,
Navy Wells,Edge,31.4.10,schi.ter,,,,
Navy Wells,Edge,31.4.10,dysc.ang,,,,
Navy Wells,Edge,31.4.10,cham.dee,,,,
Navy Wells,Edge,31.4.10,soli.odo,,,,
Navy Wells,Edge,31.4.10,pity.gra,,,,
Navy Wells,Edge,31.4.10,smil.hav,,,,
Navy Wells,Edge,31.4.10,smil.aur,,,,
Navy Wells,Edge,31.4.10,gala.sma,,,,
Navy Wells,Edge,31.4.10,pasp.cae,,,,
Navy Wells,Edge,31.4.10,phyl.pen,,,,
Navy Wells,Edge,31.4.10,lant.inv,,,,
Navy Wells,Edge,31.4.10,rhyn.min,,,,
Navy Wells,Edge,31.4.10,pass.sub,,,,
Navy Wells,Edge,31.4.10,anga.ber,,,,
Navy Wells,Edge,31.4.10,guet.ell,,,,
Navy Wells,Edge,31.4.10,gali.ber,,,,
Navy Wells,Edge,100m,koan.vil,,,,
Navy Wells,Edge,100m,rhyn.min,,,,
Navy Wells,Edge,100m,mori.roy,,,,
Navy Wells,Edge,100m,macr.lat,,,,
Navy Wells,Edge,100m,acalcha,,,,
Navy Wells,Edge,100m,gala.sma,,,,
Navy Wells,Edge,100m,pter.aqu,,,,
Navy Wells,Edge,100m,anga.ber,,,,
Navy Wells,Edge,100m,pinu.ell,,,,
Navy Wells,Edge,100m,liatcf.gra,,,,
Navy Wells,Edge,100m,lant.dep,,,,
Navy Wells,Edge,100m,mela.par,,,,
Navy Wells,Edge,100m,echi.umb,,,,
Navy Wells,Edge,100m,liat.ten,,,,
Navy Wells,Edge,100m,trip.flo,,,,
Navy Wells,Edge,100m,crot.lin,,,,
Navy Wells,Edge,100m,cham.hyp,,,,
Navy Wells,Edge,100m,fore.seg,,,,
Navy Wells,Edge,100m,zami.int,,,,
Navy Wells,Edge,100m,thel.kun,,,,
Navy Wells,Edge,100m,saba.pal,,,,
Navy Wells,Edge,100m,viti.rot,,,,
Navy Wells,Edge,100m,mico.bic,,,,
Navy Wells,Edge,100m,albi.leb,,,,
Navy Wells,Edge,100m,pter.bah,,,,
Navy Wells,Edge,100m,cros.ili,,,,
Navy Wells,Edge,100m,side.sal,,,,
Navy Wells,Edge,100m,evol.ser,,,,
Navy Wells,Edge,32.2.1,,,,,
Navy Wells,Edge,32.2.1,cent.vir,1,,,
Navy Wells,Edge,32.2.1,anga.ber,1,,,
Navy Wells,Edge,32.2.1,dysc.ang,1,,,
Navy Wells,Edge,32.2.1,rhus.cop,5,,,
Navy Wells,Edge,32.2.1,toxi.rad,1,,,
Navy Wells,Edge,32.2.1,piri.cis,1,,,
Navy Wells,Edge,32.2.1,soli.odo,1,,,
Navy Wells,Edge,32.2.1,sorg.sec,1,,,
Navy Wells,Edge,32.2.1,fore.seg,5,,,
Navy Wells,Edge,32.2.1,andr.sp,5,,,
Navy Wells,Edge,32.2.1,schi.san,1,,,
Navy Wells,Edge,32.2.10,schi.gra,,,,
Navy Wells,Edge,32.2.10,phylpen,,,,
Navy Wells,Edge,32.2.10,cirs.hor,,,,
Navy Wells,Edge,32.2.10,symp.adn,,,,
Navy Wells,Edge,32.2.10,sere.rep,,,,
Navy Wells,Edge,32.2.10,pity.gra,,,,
Navy Wells,Edge,32.2.10,acal.cha,,,,
Navy Wells,Edge,32.2.10,cros.ili,,,,
Navy Wells,Edge,32.2.10,gali.ber,,,,
Navy Wells,Edge,32.2.10,anem.adi,,,,
Navy Wells,Edge,32.2.10,macr.lat,,,,
Navy Wells,Edge,32.2.10,koan.vil,,,,
Navy Wells,Edge,32.2.10,lant.dep,,,,
Navy Wells,Edge,32.2.10,pter.aqu,,,,
Navy Wells,Edge,32.2.10,guet.sca,,,,
Navy Wells,Edge,32.4.1,,,,,
Navy Wells,Edge,32.4.1,pter.aqu,5,,,
Navy Wells,Edge,32.4.1,piri.cis,1,,,
Navy Wells,Edge,32.4.1,rhus.cop,1,,,
Navy Wells,Edge,32.4.1,toxi.rad,1,,,
Navy Wells,Edge,32.4.1,cent.vir,1,,,
Navy Wells,Edge,32.4.1,cham.hyp,1,,,
Navy Wells,Edge,32.4.1,rhyn.min,1,,,
Navy Wells,Edge,32.4.1,pity.gra,1,,,
Navy Wells,Edge,32.4.1,asem.vio,1,,,
Navy Wells,Edge,32.4.1,schi.gra,1,,,
Navy Wells,Edge,32.4.1,macr.lat,1,,,
Navy Wells,Edge,32.4.1,sorg.sec,1,,,
Navy Wells,Edge,32.4.1,schi.san,1,,,
Navy Wells,Edge,32.4.1,gala.sma,1,,,
Navy Wells,Edge,32.4.10,sper.neo,,,,
Navy Wells,Edge,32.4.10,zami.int,,,,
Navy Wells,Edge,32.4.10,gali.ber,,,,
Navy Wells,Edge,32.4.10,phyl.pen,,,,
Navy Wells,Edge,32.4.10,pass.sub,,,,
Navy Wells,Edge,32.4.10,viti.rot,,,,
Navy Wells,Edge,32.4.10,koan.vil,,,,
Navy Wells,Edge,32.4.10,guet.sca,,,,
Navy Wells,Edge,32.4.10,pter.del,,,,
Navy Wells,Edge,32.4.10,soli.odo,,,,
Navy Wells,Edge,32.4.10,acal.cha,,,,
Navy Wells,Edge,32.4.10,anga.ber,,,,
Navy Wells,Edge,32.4.10,dysc.ang,,,,
Navy Wells,Edge,32.4.10,sere.rep,,,,
Navy Wells,Edge,32.4.10,symp.adn,,,,
Navy Wells,Edge,32.4.10,phys.wal,,,,
Navy Wells,Edge,32.4.10,andr.glo,,,,
Navy Wells,Edge,32.4.10,ruel.suc,,,,
Navy Wells,Edge,100m,pinu.ell,,,,
Navy Wells,Edge,100m,cocc.arg,,,,
Navy Wells,Edge,100m,chid.sti,,,,
Navy Wells,Edge,100m,sabal.pal,,,,
Navy Wells,Edge,100m,rhyn.ren,,,,
Navy Wells,Edge,100m,cham.dee,,,,
Navy Wells,Edge,100m,smil.hav,,,,
Navy Wells,Edge,100m,mela.par,,,,
Navy Wells,Edge,100m,side.sal,,,,
Navy Wells,Edge,100m,meto.tox,,,,
Navy Wells,Edge,100m,schi.ter,,,,
Navy Wells,Edge,40.1.1,,,,,
Navy Wells,Edge,40.1.1,rhus.cop,10,,,
Navy Wells,Edge,40.1.1,fore.seg,5,,,
Navy Wells,Edge,40.1.1,macr.lat,1,,,
Navy Wells,Edge,40.1.1,rhyn.min,1,,,
Navy Wells,Edge,40.1.1,toxi.rad,1,,,
Navy Wells,Edge,40.1.1,cent.vir,1,,,
Navy Wells,Edge,40.1.1,piri.cis,1,,,
Navy Wells,Edge,40.1.1,andr.glo,1,,,
Navy Wells,Edge,40.1.1,schi.san,1,,,
Navy Wells,Edge,40.1.1,sorg.sec,1,,,
Navy Wells,Edge,40.1.1,dysc.ang,1,,,
Navy Wells,Edge,40.1.10,soli.odo,,,,
Navy Wells,Edge,40.1.10,guet.sca,,,,
Navy Wells,Edge,40.1.10,acal.cha,,,,
Navy Wells,Edge,40.1.10,koan.vil,,,,
Navy Wells,Edge,40.1.10,gala.sma,,,,
Navy Wells,Edge,40.1.10,anem.adi,,,,
Navy Wells,Edge,40.1.10,phyl.pen,,,,
Navy Wells,Edge,40.1.10,sere.rep,,,,
Navy Wells,Edge,40.1.10,pity.gra,,,,
Navy Wells,Edge,40.1.10,pter.aqu,,,,
Navy Wells,Edge,40.1.10,lant.dep,,,,
Navy Wells,Edge,40.1.10,echi.umb,,,,
Navy Wells,Edge,40.1.10,zami.int,,,,
Navy Wells,Edge,40.1.10,macr.lat,,,,
Navy Wells,Edge,40.1.10,schi.gra,,,,
Navy Wells,Edge,40.1.10,liatcf.gra,,,,
Navy Wells,Edge,40.1.10,dysc.ang,,,,
Navy Wells,Edge,40.1.10,cros.ili,,,,
Navy Wells,Edge,40.1.10,asem.vio,,,,
Navy Wells,Edge,40.1.10,pass.sub,,,,
Navy Wells,Edge,40.3.1,,,,,
Navy Wells,Edge,40.3.1,pter.aqu,30,,,
Navy Wells,Edge,40.3.1,toxi.rad,5,,,
Navy Wells,Edge,40.3.1,rhus.cop,10,,,
Navy Wells,Edge,40.3.1,koan.vil,5,,,
Navy Wells,Edge,40.3.1,macr.lat,1,,,
Navy Wells,Edge,40.3.1,schi.san,1,,,
Navy Wells,Edge,40.3.1,schi.gra,1,,,
Navy Wells,Edge,40.3.1,smil.aur,1,,,
Navy Wells,Edge,40.3.1,side.sal,1,,,
Navy Wells,Edge,40.3.1,rhyn.min,1,,,
Navy Wells,Edge,40.3.1,lant.inv,1,,,
Navy Wells,Edge,40.3.10,echi.umb,,,,
Navy Wells,Edge,40.3.10,schi.ter,,,,
Navy Wells,Edge,40.3.10,anga.ber,,,,
Navy Wells,Edge,40.3.10,zami.int,,,,
Navy Wells,Edge,40.3.10,rand.acu,,,,
Navy Wells,Edge,40.3.10,phyl.pen,,,,
Navy Wells,Edge,40.3.10,andr.glo,,,,
Navy Wells,Edge,40.3.10,mori.roy,,,,
Navy Wells,Edge,40.3.10,dysc.ang,,,,
Navy Wells,Edge,40.3.10,soli.odo,,,,
Navy Wells,Edge,40.3.10,piri.cis,,,,
Navy Wells,Edge,40.3.10,gali.ber,,,,
Navy Wells,Edge,40.3.10,ardi.esc,,,,
Navy Wells,Edge,100m,sere.rep,,,,
Navy Wells,Edge,100m,viti.rot,,,,
Navy Wells,Edge,100m,more.cer,,,,
Navy Wells,Edge,100m,cham.dee,,,,
Navy Wells,Edge,100m,pity.gra,,,,
Navy Wells,Edge,100m,pinu.ell,,,,
Navy Wells,Edge,100m,sabal.pal,,,,
Navy Wells,Edge,100m,meto.tox,,,,
Navy Wells,Edge,100m,acal.cha,,,,
Navy Wells,Edge,100m,symp.adn,,,,
Navy Wells,Edge,100m,part.qui,,,,
Navy Wells,Edge,100m,snid.sti,,,,
Navy Wells,Edge,100m,smil.hav,,,,
Navy Wells,Edge,100m,ioam.hed,,,,
Navy Wells,Edge,100m,ryn.ren,,,,
Navy Wells,Edge,100m,mico.bic,,,,
Navy Wells,Edge,100m,phys.wal,,,,
Navy Wells,Edge,41.1.1,,,,,
Navy Wells,Edge,41.1.1,rhus.cop,5,,,
Navy Wells,Edge,41.1.1,pter.aqu,5,,,
Navy Wells,Edge,41.1.1,schi.ter,5,,,
Navy Wells,Edge,41.1.1,piri.cis,1,,,
Navy Wells,Edge,41.1.1,anem.adi,1,,,
Navy Wells,Edge,41.1.1,toxi.rad,1,,,
Navy Wells,Edge,41.1.1,sorg.sec,1,,,
Navy Wells,Edge,41.1.1,saba.pal,1,,,
Navy Wells,Edge,41.1.1,cent.vir,1,,,
Navy Wells,Edge,41.1.1,schi.san,1,,,
Navy Wells,Edge,41.1.1,symp.adn,1,,,
Navy Wells,Edge,41.1.1,anga.ber,1,,,
Navy Wells,Edge,41.1.10,koan.vil,,,,
Navy Wells,Edge,41.1.10,sere.rep,,,,
Navy Wells,Edge,41.1.10,soli.odo,,,,
Navy Wells,Edge,41.1.10,schi.gra,,,,
Navy Wells,Edge,41.1.10,dysc.ang,,,,
Navy Wells,Edge,41.1.10,gala.sma,,,,
Navy Wells,Edge,41.1.10,echi.umb,,,,
Navy Wells,Edge,41.1.10,meto.tox,,,,
Navy Wells,Edge,41.1.10,schi.gra,,,,
Navy Wells,Edge,41.1.10,rhyn.min,,,,
Navy Wells,Edge,41.1.10,acal.cha,,,,
Navy Wells,Edge,41.1.10,phyl.pen,,,,
Navy Wells,Edge,41.1.10,asem.vio,,,,
Navy Wells,Edge,41.1.10,gali.ber,,,,
Navy Wells,Edge,41.1.10,pinu.ell,,,,
Navy Wells,Edge,41.1.10,rhyn.ren,,,,
Navy Wells,Edge,41.1.10,guet.sca,,,,
Navy Wells,Edge,41.1.10,andr.sp,,,,
Navy Wells,Edge,41.4.1,pter.aqu,5,,,
Navy Wells,Edge,41.4.1,cent.vir,1,,,
Navy Wells,Edge,41.4.1,ruel.suc,1,,,
Navy Wells,Edge,41.4.1,acal.cha,1,,,
Navy Wells,Edge,41.4.1,pity.gra,1,,,
Navy Wells,Edge,41.4.1,schi.gra,1,,,
Navy Wells,Edge,41.4.1,anga.ber,1,,,
Navy Wells,Edge,41.4.1,phyl.pen,1,,,
Navy Wells,Edge,41.4.1,rhyn.ren,1,,,
Navy Wells,Edge,41.4.1,schi.san,5,,,
Navy Wells,Edge,41.4.1,smil.hav,1,,,
Navy Wells,Edge,41.4.1,sorg.sec,1,,,
