Site,Plot,Subplot,GenusSpecies,CoverPerc,Family,Genus,Species
Palm Drive,Lawn,40.1.10,alys.vag,,,,
Palm Drive,Lawn,40.1.10,desm.inc,,,,
Palm Drive,Lawn,40.1.10,psid.gua,,,,
Palm Drive,Lawn,40.1.10,cusc.pen,,,,
Palm Drive,Lawn,40.3.1,spor.pyr,5,,,
Palm Drive,Lawn,40.3.1,meli.rep,20,,,
Palm Drive,Lawn,40.3.1,ruel.cil,15,,,
Palm Drive,Lawn,40.3.1,acal.arv,1,,,
Palm Drive,Lawn,40.3.1,bide.alb,20,,,
Palm Drive,Lawn,40.3.1,alys.vag,10,,,
Palm Drive,Lawn,40.3.1,mori.roy,1,,,
Palm Drive,Lawn,40.3.1,cham.las,5,,,
Palm Drive,Lawn,40.3.1,cham.hir,1,,,
Palm Drive,Lawn,40.3.1,erem.oph,1,,,
Palm Drive,Lawn,40.3.1,sida.ulm,1,,,
Palm Drive,Lawn,40.3.1,trid.pro,5,,,
Palm Drive,Lawn,40.3.1,desm.tri,1,,,
Palm Drive,Lawn,40.3.1,digi.cil,1,,,
Palm Drive,Lawn,40.3.10,rich.gra,,,,
Palm Drive,Lawn,40.3.10,pass.sub,,,,
Palm Drive,Lawn,40.3.10,seta.par,,,,
Palm Drive,Lawn,40.3.10,indi.spi,,,,
Palm Drive,Lawn,40.3.10,caly.via,,,,
Palm Drive,Lawn,40_100,seta.par,,,,
Palm Drive,Lawn,40_100,part.hys,,,,
Palm Drive,Lawn,40_100,sper.ver,,,,
Palm Drive,Lawn,40_100,lant.str,,,,
Palm Drive,Lawn,40_100,acal.cha,,,,
Palm Drive,Lawn,40_100,thel.kun,,,,
Palm Drive,Lawn,40_100,viti.rot,,,,
Palm Drive,Lawn,40_100,cony.can,,,,
Palm Drive,Lawn,40_100,andr.glo,,,,
Palm Drive,Lawn,40_100,eust.pet,,,,
Palm Drive,Lawn,41.1.1,cham.hyp,10,,,
Palm Drive,Lawn,41.1.1,bide.alb,20,,,
Palm Drive,Lawn,41.1.1,part.hys,20,,,
Palm Drive,Lawn,41.1.1,meli.rep,10,,,
Palm Drive,Lawn,41.1.1,cham.las,1,,,
Palm Drive,Lawn,41.1.1,euph.gra,1,,,
Palm Drive,Lawn,41.1.1,pasp.set,1,,,
Palm Drive,Lawn,41.1.1,ruel.cil,1,,,
Palm Drive,Lawn,41.1.1,acal.arv,1,,,
Palm Drive,Lawn,41.1.1,sper.tet,1,,,
Palm Drive,Lawn,41.1.1,euph.sp.,1,,,
Palm Drive,Lawn,41.1.10,ambr.art,,,,
Palm Drive,Lawn,41.1.10,sida.ulm,,,,
Palm Drive,Lawn,41.1.10,eust.pet,,,,
Palm Drive,Lawn,41.1.10,mori.roy,,,,
Palm Drive,Lawn,41.1.10,phyl.nod,,,,
Palm Drive,Lawn,41.1.10,sper.ver,,,,
Palm Drive,Lawn,41.1.10,seta.par,,,,
Palm Drive,Lawn,41.1.10,oxal.cor,,,,
Palm Drive,Lawn,41.1.10,sper.rem,,,,
Palm Drive,Lawn,41.1.10,erem.oph,,,,
Palm Drive,Lawn,41.1.10,indi.spi,,,,
Palm Drive,Lawn,41.1.10,cham.opt,,,,
Palm Drive,Lawn,41.1.10,rhyn.min,,,,
Palm Drive,Lawn,41.1.10,spor.pyr,,,,
Palm Drive,Lawn,41.1.10,alys.vag,,,,
Palm Drive,Lawn,41.1.10,smil.aur,,,,
Palm Drive,Lawn,41.4.1,spor.pyr,15,,,
Palm Drive,Lawn,41.4.1,ambr.art,5,,,
Palm Drive,Lawn,41.4.1,seta.par,5,,,
Palm Drive,Lawn,41.4.1,jasm.flu,5,,,
Palm Drive,Lawn,41.4.1,alys.vag,5,,,
Palm Drive,Lawn,41.4.1,bide.alb,5,,,
Palm Drive,Lawn,41.4.1,acal.cha,5,,,
Palm Drive,Lawn,41.4.1,burs.sim,1,,,
Palm Drive,Lawn,41.4.1,sper.rem,15,,,
Palm Drive,Lawn,41.4.1,pass.sub,1,,,
Palm Drive,Lawn,41.4.1,desm.tri,1,,,
Palm Drive,Lawn,41.4.1,cham.hyp,1,,,
Palm Drive,Lawn,41.4.1,digi.cil,5,,,
Palm Drive,Lawn,41.4.1,meli.rep,1,,,
Palm Drive,Lawn,41.4.1,pasp.not,1,,,
Palm Drive,Lawn,41.4.1,euph.gra,1,,,
Palm Drive,Lawn,41.4.1,ruel.cil,1,,,
Palm Drive,Lawn,41.4.1,erem.oph,5,,,
Palm Drive,Lawn,41.4.1,acal.arv,1,,,
Palm Drive,Lawn,41.4.1,uroc.max,5,,,
Palm Drive,Lawn,41.4.1,meto.tox,1,,,
Palm Drive,Lawn,41.4.10,part.hys,,,,
Palm Drive,Lawn,41.4.10,sida.ulm,,,,
Palm Drive,Lawn,41.4.10,desm.inc,,,,
Palm Drive,Lawn,41.4.10,indi.spi,,,,
Palm Drive,Lawn,41.4.10,mori.roy,,,,
Palm Drive,Lawn,41.4.10,sper.ver,,,,
Palm Drive,Lawn,41.4.10,ruel.ble,,,,
Palm Drive,Lawn,41_100,caly.via,,,,
Palm Drive,Lawn,41_100,spig.ant,,,,
Palm Drive,Lawn,41_100,cham.hir,,,,
Palm Drive,Lawn,41_100,cony.can,,,,
Palm Drive,Lawn,41_100,viti.rot,,,,
Palm Drive,Lawn,41_100,euph.het,,,,
Palm Drive,Lawn,41_100,smil.bon,,,,
Palm Drive,Lawn,41_100,toxi.rad,,,,
Palm Drive,Lawn,41_100,zami.fur,,,,
Palm Drive,Lawn,41_100,side.sal,,,,
Palm Drive,Lawn,41_100,trem.mic,,,,
Palm Drive,Lawn,41_100,part.qui,,,,
Palm Drive,Lawn,41_100,rhus.cop,,,,
Palm Drive,Lawn,41_100,gali.ber,,,,
Palm Drive,Edge,31.1.1,pter.aqu,10,,,
Palm Drive,Edge,31.1.1,koan.vil,1,,,
Palm Drive,Edge,31.1.1,rand.acu,1,,,
Palm Drive,Edge,31.1.1,smil.aur,5,,,
Palm Drive,Edge,31.1.1,anem.adi,1,,,
Palm Drive,Edge,31.1.1,meli.rep,5,,,
Palm Drive,Edge,31.1.1,pasp.cae,5,,,
Palm Drive,Edge,31.1.1,chio.par,5,,,
Palm Drive,Edge,31.1.1,ardi.esc,1,,,
Palm Drive,Edge,31.1.1,guet.sca,1,,,
Palm Drive,Edge,31.1.1,phyl.pen,1,,,
Palm Drive,Edge,31.1.1,cham.hyp,1,,,
Palm Drive,Edge,31.1.1,trag.sax,1,,,
Palm Drive,Edge,31.1.1,toxi.rad,1,,,
Palm Drive,Edge,31.1.1,viti.rot,1,,,
Palm Drive,Edge,31.1.10,myrs.cub,,,,
Palm Drive,Edge,31.1.10,psyc.ner,,,,
Palm Drive,Edge,31.1.10,pass.sub,,,,
Palm Drive,Edge,31.1.10,viti.rot,,,,
Palm Drive,Edge,31.1.10,rhus.cop,,,,
Palm Drive,Edge,31.1.10,pasp.bo,,,,
Palm Drive,Edge,31.1.10,quer.vir,,,,
Palm Drive,Edge,31.1.10,lysi.lat,,,,
Palm Drive,Edge,31.1.10,trem.mic,,,,
Palm Drive,Edge,31.1.10,crot.pum,,,,
Palm Drive,Edge,31.1.10,cass.fil,,,,
Palm Drive,Edge,31.1.10,dysc.ang,,,,
Palm Drive,Edge,31.1.10,neyr.rey,,,,
Palm Drive,Edge,31.1.10,pter.bah,,,,
Palm Drive,Edge,31.1.10,rhyn.min,,,,
Palm Drive,Edge,31.1.10,andr.glo,,,,
Palm Drive,Edge,31.1.10,bide.alb,,,,
Palm Drive,Edge,31.4.1,sere.rep,5,,,
Palm Drive,Edge,31.4.1,pter.aqu,5,,,
Palm Drive,Edge,31.4.1,neph.cor,10,,,
Palm Drive,Edge,31.4.1,pass.sub,1,,,
Palm Drive,Edge,31.4.1,chio.pin,5,,,
Palm Drive,Edge,31.4.1,viti.rot,5,,,
Palm Drive,Edge,31.4.1,toxi.rad,5,,,
Palm Drive,Edge,31.4.1,rand.acu,1,,,
Palm Drive,Edge,31.4.1,gali.ber,1,,,
Palm Drive,Edge,31.4.1,part.qui,1,,,
Palm Drive,Edge,31.4.10,rand.acu,,,,
Palm Drive,Edge,31.4.10,zami.fur,,,,
Palm Drive,Edge,31.4.10,psyc.ner,,,,
Palm Drive,Edge,31.4.10,rhus.cop,,,,
Palm Drive,Edge,31.4.10,pter.aqu,,,,
Palm Drive,Edge,31.4.10,more.cer,,,,
Palm Drive,Edge,31.4.10,mori.roy,,,,
Palm Drive,Edge,31.4.10,cham.hyp,,,,
Palm Drive,Edge,31.4.10,trem.mic,,,,
Palm Drive,Edge,31.4.10,fore.seg,,,,
Palm Drive,Edge,31.4.10,lysi.lat,,,,
Palm Drive,Edge,31.4.10,smil.aur,,,,
Palm Drive,Edge,31_100,pinu.ell,,,,
Palm Drive,Edge,31_100,sere.rep,,,,
Palm Drive,Edge,31_100,anga.ber,,,,
Palm Drive,Edge,31_100,schi.ter,,,,
Palm Drive,Edge,31_100,chro.odo,,,,
Palm Drive,Edge,31_100,desm.inc,,,,
Palm Drive,Edge,31_100,jasm.flu,,,,
Palm Drive,Edge,31_100,crot.pum,,,,
Palm Drive,Edge,31_100,cass.fil,,,,
Palm Drive,Edge,31_100,gali.ber,,,,
Palm Drive,Edge,31_100,ardi.esc,,,,
Palm Drive,Edge,31_100,more.cil,,,,
Palm Drive,Edge,32.2.1,pter.aqu,20,,,
Palm Drive,Edge,32.2.1,viti.rot,10,,,
Palm Drive,Edge,32.2.1,koan.vil,1,,,
Palm Drive,Edge,32.2.1,chio.pin,5,,,
Palm Drive,Edge,32.2.1,psyc.ner,1,,,
Palm Drive,Edge,32.2.1,phyl.pen,1,,,
Palm Drive,Edge,32.2.1,acal.cha,1,,,
Palm Drive,Edge,32.2.1,trag.sax,1,,,
Palm Drive,Edge,32.2.1,mico.bic,1,,,
Palm Drive,Edge,32.2.1,guet.sca,1,,,
Palm Drive,Edge,32.2.10,pass.sub,,,,
Palm Drive,Edge,32.2.10,crot.lin,,,,
Palm Drive,Edge,32.2.10,zami.fur,,,,
Palm Drive,Edge,32.2.10,mori.roy,,,,
Palm Drive,Edge,32.2.10,koan.vil,,,,
Palm Drive,Edge,32.2.10,chro.odo,,,,
Palm Drive,Edge,32.2.10,lysi.at,,,,
Palm Drive,Edge,32.2.10,andr.glo,,,,
Palm Drive,Edge,32.2.10,ardi.esc,,,,
Palm Drive,Edge,32.2.10,lant.str,,,,
Palm Drive,Edge,32.2.10,rand.acu,,,,
Palm Drive,Edge,32.2.10,smil.aur,,,,
Palm Drive,Edge,32.4.1,pter.aqu,50,,,
Palm Drive,Edge,32.4.1,viti.rot,20,,,
Palm Drive,Edge,32.4.1,toxi.rad,10,,,
Palm Drive,Edge,32.4.1,mico.bic,1,,,
Palm Drive,Edge,32.4.1,meli.rep,1,,,
Palm Drive,Edge,32.4.10,rhus.cop,,,,
Palm Drive,Edge,32.4.10,cham.hyp,,,,
Palm Drive,Edge,32.4.10,lysi.lat,,,,
Palm Drive,Edge,32.4.10,desm.inc,,,,
Palm Drive,Edge,32.4.10,guet.sca,,,,
Palm Drive,Edge,32.4.10,sere.rep,,,,
Palm Drive,Edge,32.4.10,ardi.esc,,,,
Palm Drive,Edge,32.4.10,dich.aci,,,,
Palm Drive,Edge,32.4.10,lant.str,,,,
Palm Drive,Edge,32.4.10,rand.acu,,,,
Palm Drive,Edge,32.4.10,pass.sub,,,,
Palm Drive,Edge,32.4.10,swie.mah,,,,
Palm Drive,Edge,32.4.10,zami.int,,,,
Palm Drive,Edge,32.4.10,smil.aur,,,,
Palm Drive,Edge,32.4.10,trag.sax,,,,
Palm Drive,Edge,32.4.10,side.sal,,,,
Palm Drive,Edge,32_100,jasm.flu,,,,
Palm Drive,Edge,32_100,acal.cha,,,,
Palm Drive,Edge,32_100,cros.ili,,,,
Palm Drive,Edge,32_100,psyc.ner,,,,
Palm Drive,Edge,32_100,soli.odo,,,,
Palm Drive,Edge,32_100,more.cer,,,,
Palm Drive,Edge,32_100,chro.odo,,,,
Palm Drive,Edge,32_100,part.qui,,,,
Palm Drive,Edge,32_100,call.ame,,,,
Palm Drive,Edge,32_100,crot.pum,,,,
Palm Drive,Edge,32_100,chio.pin,,,,
Palm Drive,Edge,32_100,pasp.cae,,,,
Palm Drive,Edge,32_100,pasp.blo,,,,
Palm Drive,Edge,32_100,mori.roy,,,,
Palm Drive,Edge,32_100,anem.adi,,,,
Palm Drive,Edge,32_100,lant.inv,,,,
Palm Drive,Edge,32_100,myrs.cub,,,,
Palm Drive,Edge,32_100,crot.lin,,,,
Palm Drive,Edge,32_100,neph.cor,,,,
Palm Drive,Edge,32_100,fore.seg,,,,
Palm Drive,Edge,32_100,pass.sub,,,,
Palm Drive,Edge,32_100,lant.str,,,,
Palm Drive,Edge,32_100,rand.acu,,,,
Palm Drive,Edge,32_100,trem.mic,,,,
Palm Drive,Edge,32_100,fore.seg,,,,
Palm Drive,Edge,32_100,cham.hyp,,,,
Palm Drive,Edge,32_100,cass.fil,,,,
Palm Drive,Edge,32_100,piri.cis,,,,
Palm Drive,Edge,32_100,rhyn.ren,,,,
Palm Drive,Edge,32_100,phyl.pen,,,,
Palm Drive,Edge,32_100,cros.ili,,,,
Palm Drive,Edge,40.1.1,more.cer,15,,,
Palm Drive,Edge,40.1.1,viti.rot,50,,,
Palm Drive,Edge,40.1.1,smil.aur,10,,,
Palm Drive,Edge,40.1.1,toxi.rad,5,,,
Palm Drive,Edge,40.1.1,part.qui,5,,,
Palm Drive,Edge,40.1.1,neph.cor,25,,,
Palm Drive,Edge,40.1.1,trag.sax,1,,,
Palm Drive,Edge,40.1.1,gali.ber,1,,,
Palm Drive,Edge,40.1.1,pass.sub,1,,,
Palm Drive,Edge,40.1.1,cass.fil,1,,,
Palm Drive,Edge,40.1.1,uroc.max,1,,,
Palm Drive,Edge,40.1.1,chio.pin,1,,,
Palm Drive,Edge,40.1.1,meli.rep,1,,,
Palm Drive,Edge,40.1.1,side.sal,1,,,
Palm Drive,Edge,40.1.1,guet.sca,5,,,
Palm Drive,Edge,40.1.1,trem.mic,1,,,
Palm Drive,Edge,40.1.10,pter.aqu,,,,
Palm Drive,Edge,40.1.10,rhus.cop,,,,
Palm Drive,Edge,40.1.10,sere.rep,,,,
Palm Drive,Edge,40.1.10,myrs.cub,,,,
Palm Drive,Edge,40.1.10,echi.umb,,,,
Palm Drive,Edge,40.1.10,rhyn.min,,,,
Palm Drive,Edge,40.3.1,cony.can,5,,,
Palm Drive,Edge,40.3.1,meli.rep,20,,,
Palm Drive,Edge,40.3.1,bide.alb,35,,,
Palm Drive,Edge,40.3.1,ambr.art,1,,,
Palm Drive,Edge,40.3.1,euph.gra,1,,,
Palm Drive,Edge,40.3.1,oxal.cor,1,,,
Palm Drive,Edge,40.3.1,smil.bon,1,,,
Palm Drive,Edge,40.3.1,ardi.esc,5,,,
Palm Drive,Edge,40.3.1,neph.cor ,5,,,
Palm Drive,Edge,40.3.1,sper.tet,1,,,
Palm Drive,Edge,40.3.1,cham.las,1,,,
Palm Drive,Edge,40.3.1,macr.lat,1,,,
Palm Drive,Edge,40.3.1,rhyn.min,1,,,
Palm Drive,Edge,40.3.1,cham.hyp,1,,,
Palm Drive,Edge,40.3.10,toxi.rad,,,,
Palm Drive,Edge,40.3.10,pter.aqu,,,,
Palm Drive,Edge,40.3.10,trem.mic,,,,
Palm Drive,Edge,40.3.10,sida.rho,,,,
Palm Drive,Edge,40.3.10,part.qui,,,,
Palm Drive,Edge,40.3.10,gali.ber,,,,
Palm Drive,Edge,40.3.10,euph.het,,,,
Palm Drive,Edge,40.3.10,rhus.cop,,,,
Palm Drive,Edge,40.3.10,side.sal,,,,
Palm Drive,Edge,40.3.10,viti.rot,,,,
Palm Drive,Edge,40.3.10,pass.sub,,,,
Palm Drive,Edge,40_100,fore.seg,,,,
Palm Drive,Edge,40_100,psyc.ner,,,,
Palm Drive,Edge,40_100,rand.acu,,,,
Palm Drive,Edge,40_100,zami.fur,,,,
Palm Drive,Edge,40_100,mori.roy,,,,
Palm Drive,Edge,40_100,oan.vil,,,,
Palm Drive,Edge,40_100,part.hys,,,,
Palm Drive,Edge,40_100,digi.cil,,,,
Palm Drive,Edge,40_100,saba.pal,,,,
Palm Drive,Edge,40_100,zami.int,,,,
Palm Drive,Edge,40_100,psil.nud,,,,
Palm Drive,Edge,40_100,lysi.lat,,,,
Palm Drive,Edge,41.1.1,part.hys,20,,,
Palm Drive,Edge,41.1.1,ambr.art,25,,,
Palm Drive,Edge,41.1.1,rhus.cop,10,,,
Palm Drive,Edge,41.1.1,bide.alb,10,,,
Palm Drive,Edge,41.1.1,meli.rep,10,,,
Palm Drive,Edge,41.1.1,cham.hyp,1,,,
Palm Drive,Edge,41.1.1,cham.las,1,,,
Palm Drive,Edge,41.1.1,euph.het,1,,,
Palm Drive,Edge,41.1.1,rhyn.min,1,,,
Palm Drive,Edge,41.1.1,rott.coc,1,,,
Palm Drive,Edge,41.1.1,fore.seg,1,,,
Palm Drive,Edge,41.1.1,euph.gra,1,,,
Palm Drive,Edge,41.1.1,uroc.max,1,,,
Palm Drive,Edge,41.1.1,smil.bon,1,,,
Palm Drive,Edge,41.1.1,andr.glo,1,,,
Palm Drive,Edge,41.1.10,pter.aqu,,,,
Palm Drive,Edge,41.1.10,ardi.esc,,,,
Palm Drive,Edge,41.1.10,toxi.rad,,,,
Palm Drive,Edge,41.1.10,part.qui,,,,
Palm Drive,Edge,41.1.10,lant.str,,,,
Palm Drive,Edge,41.1.10,trem.mic,,,,
Palm Drive,Edge,41.1.10,pass.sub,,,,
Palm Drive,Edge,41.1.10,schi.ter,,,,
Palm Drive,Edge,41.1.10,viti.rot,,,,
Palm Drive,Edge,41.1.10,ciss.ver,,,,
Palm Drive,Edge,41.1.10,side.sal,,,,
Palm Drive,Edge,41.4.1,neph.cor,40,,,
Palm Drive,Edge,41.4.1,myrs.cub,15,,,
Palm Drive,Edge,41.4.1,pass.sub,5,,,
Palm Drive,Edge,41.4.1,toxi.rad,15,,,
Palm Drive,Edge,41.4.1,viti.rot,10,,,
Palm Drive,Edge,41.4.1,chio.pin,5,,,
Palm Drive,Edge,41.4.1,gali.ber,1,,,
Palm Drive,Edge,41.4.10,smil.aur,,,,
Palm Drive,Edge,41.4.10,pter.aqu,,,,
Palm Drive,Edge,41.4.10,side.sal,,,,
Palm Drive,Edge,41.4.10,mori.roy,,,,
Palm Drive,Edge,41.4.10,echi.umb,,,,
Palm Drive,Edge,41.4.10,rhus.cop,,,,
Palm Drive,Edge,41.4.10,smil.bon,,,,
Palm Drive,Edge,41.4.10,sere.rep,,,,
Palm Drive,Edge,41.4.10,part.qui,,,,
Palm Drive,Edge,41.4.10,desm.inc,,,,
Palm Drive,Edge,41.4.10,rand.acu,,,,
Palm Drive,Edge,41.4.10,cass.fil,,,,
Palm Drive,Edge,41_100,mico.bic,,,,
Palm Drive,Edge,41_100,guet.sca,,,,
Palm Drive,Edge,41_100,pasp.fim,,,,
