Location,Site,SiteCode,GenusSpecies,CoverPerc,Family,Genus,Species
TREC,Lawn,32.2.1,salv.occ,1,,,
TREC,Lawn,32.2.1,ruel.ble,1,,,
TREC,Lawn,32.2.1,sinodon*,5,,,
TREC,Lawn,32.2.1,euph.men,1,,,
TREC,Lawn,32.2.1,indi.spi,1,,,
TREC,Lawn,32.2.10,ruel.cil,,,,
TREC,Lawn,32.2.10,medi.luo,,,,
TREC,Lawn,32.2.10,alys.vag,,,,
TREC,Lawn,32.4.1,ruel.ble,1,,,
TREC,Lawn,32.4.1,bide.alb,10,,,
TREC,Lawn,32.4.1,sida.ulm,1,,,
TREC,Lawn,32.4.1,alys.vag,5,,,
TREC,Lawn,32.4.1,pasp.not,35,,,
TREC,Lawn,32.4.1,rich.gra,1,,,
TREC,Lawn,32.4.1,spor.pyr,5,,,
TREC,Lawn,32.4.1,rand.acu,1,,,
TREC,Lawn,32.4.1,indi.min,1,,,
TREC,Lawn,32.4.1,pass.sub,1,,,
TREC,Lawn,32.4.1,evol.ser,1,,,
TREC,Lawn,32.4.1,styl.ham,1,,,
TREC,Lawn,32.4.1,desm.tri,1,,,
TREC,Lawn,32.4.1,jasm.dic,3,,,
TREC,Lawn,32.4.1,ayen.eup,1,,,
TREC,Lawn,32.4.1,euph.hir,1,,,
TREC,Lawn,32.4.10,part.ys,,,,
TREC,Lawn,32.4.10,dich.ari,,,,
TREC,Lawn,32.4.10,saba.pal,,,,
TREC,Lawn,32.4.10,cham.men,,,,
TREC,Lawn,32.4.10,ruel.cil,,,,
TREC,Lawn,32.4.10,acal.cha,,,,
TREC,Lawn,32.4.10,trid.pro,,,,
TREC,Lawn,32.4.10,dich.sp,,,,
TREC,Lawn,32_100,indi.spi,,,,
TREC,Lawn,32_100,sper.ver,,,,
TREC,Lawn,32_100,medi.lup,,,,
TREC,Lawn,32_100,phyl.ama,,,,
TREC,Lawn,32_100,cham.pro,,,,
TREC,Lawn,32_100,pile.mic,,,,
TREC,Lawn,32_100,quer.vir,,,,
TREC,Lawn,32_100,pasp.cae,,,,
TREC,Lawn,40.1.1,,,,,
TREC,Lawn,40.1.1,pasp.not,30,,,
TREC,Lawn,40.1.1,spor.pyr,5,,,
TREC,Lawn,40.1.1,dich.ari,5,,,
TREC,Lawn,40.1.1,erem.oph,5,,,
TREC,Lawn,40.1.1,alys.vag,1,,,
TREC,Lawn,40.1.1,rich.gra,1,,,
TREC,Lawn,40.1.1,styl.ham,1,,,
TREC,Lawn,40.1.1,indi.min,1,,,
TREC,Lawn,40.1.1,desm.tri,1,,,
TREC,Lawn,40.1.10,sida.ulm,,,,
TREC,Lawn,40.1.10,acal.cha,,,,
TREC,Lawn,40.1.10,cham.men,,,,
TREC,Lawn,40.3.1,,,,,
TREC,Lawn,40.3.1,smil.aur,1,,,
TREC,Lawn,40.3.1,mori.roy,1,,,
TREC,Lawn,40.3.1,jasm.dic,5,,,
TREC,Lawn,40.3.1,chro.odo,1,,,
TREC,Lawn,40.3.1,till.sp,1,,,
TREC,Lawn,40.3.1,srot.sp,1,,,
TREC,Lawn,40.3.1,meto.tox,1,,,
TREC,Lawn,40.3.1,euph. Sp,1,,,
TREC,Lawn,40.3.1,pass.sub,1,,,
TREC,Lawn,40.3.1,rhus.cop,1,,,
TREC,Lawn,40.3.1,trag.sax,1,,,
TREC,Lawn,40.3.1,cros.ili,1,,,
TREC,Lawn,40.3.1,pasp.lo,1,,,
TREC,Lawn,40.3.1,hypa.ruf,1,,,
TREC,Lawn,40.3.1,quer.vir,1,,,
TREC,Lawn,40.3.1,phys.wal,1,,,
TREC,Lawn,40.3.1,bide.alb,1,,,
TREC,Lawn,40.3.10,albi.leb,,,,
TREC,Lawn,40.3.10,call.amer,,,,
TREC,Lawn,40.3.10,sper.ver,,,,
TREC,Lawn,40.3.10,mela.niv,,,,
TREC,Lawn,40.3.10,crot.spe,,,,
TREC,Lawn,40.3.10,eust.pet,,,,
TREC,Lawn,40.3.10,rhyn.ren,,,,
TREC,Lawn,40.3.10,asem.vio,,,,
TREC,Lawn,40.3.10,coco.arg,,,,
TREC,Lawn,40.3.10,stac.jam,,,,
TREC,Lawn,40.3.10,dysc.ang,,,,
TREC,Lawn,40.3.10,echi.umb,,,,
TREC,Lawn,40_100,phyl.pen,,,,
TREC,Lawn,40_100,pect.gla,,,,
TREC,Lawn,40_100,evol.ser,,,,
TREC,Lawn,40_100,styl.ham,,,,
TREC,Lawn,40_100,unknown cyperaceae,,,,
TREC,Lawn,40_100,piri.cis,,,,
TREC,Lawn,40_100,rand.acu,,,,
TREC,Lawn,40_100,lant.inv,,,,
TREC,Lawn,40_100,trem.mic,,,,
TREC,Lawn,40_100,chio.par,,,,
TREC,Lawn,40_100,saba.pal,,,,
TREC,Lawn,40_100,flac.ind,,,,
TREC,Lawn,40_100,cent.vir,,,,
TREC,Lawn,41.1.1,,,,,
TREC,Lawn,41.1.1,pasp.not,60,,,
TREC,Lawn,41.1.1,alys.vag,5,,,
TREC,Lawn,41.1.1,styl.ham,1,,,
TREC,Lawn,41.1.1,acal.cha,1,,,
TREC,Lawn,41.1.1,spor.pyr,1,,,
TREC,Lawn,41.1.1,desm.tri,1,,,
TREC,Lawn,41.1.1,sida.ulm,1,,,
TREC,Lawn,41.1.1,richa.gra,1,,,
TREC,Lawn,41.1.10,pasp.cae,,,,
TREC,Lawn,41.1.10,cham.men,,,,
TREC,Lawn,41.1.10,sper.ver,,,,
TREC,Lawn,41.1.10,ayen.eup,,,,
TREC,Lawn,41.1.10,mori.roy,,,,
TREC,Lawn,41.4.1,,,,,
TREC,Lawn,41.4.1,viti.rot,1,,,
TREC,Lawn,41.4.1,rhus.cop,1,,,
TREC,Lawn,41.4.1,jasm.dic,1,,,
TREC,Lawn,41.4.1,side.sal*,1,,,
TREC,Lawn,41.4.1,mori.roy*,1,,,
TREC,Lawn,41.4.1,bide.alb,1,,,
TREC,Lawn,41.4.1,chro.odo,1,,,
TREC,Lawn,41.4.1,euph.cya,1,,,
TREC,Lawn,41.4.1,flac.ind,1,,,
TREC,Lawn,41.4.1,ipom.sp,1,,,
TREC,Lawn,41.4.1,pass.sub,1,,,
TREC,Lawn,41.4.1,quer.vir,1,,,
TREC,Lawn,41.4.1,emil.fos,1,,,
TREC,Lawn,41.4.1,schi.ter,1,,,
TREC,Lawn,41.4.1,pass.pal,1,,,
TREC,Lawn,41.4.10,meto.tox,,,,
TREC,Lawn,41.4.10,cass.fil,,,,
TREC,Lawn,41.4.10,rhyn.min,,,,
TREC,Lawn,41.4.10,pasp.cae,,,,
TREC,Lawn,41.4.10,alys.vag,,,,
TREC,Lawn,41.4.10,schi.san,,,,
TREC,Lawn,41.4.10,mela.niv,,,,
TREC,Lawn,41.4.10,trag.sax,,,,
TREC,Lawn,41.4.10,pasp.blo,,,,
TREC,Lawn,41.4.10,ayen.eup,,,,
TREC,Lawn,41.4.10,lant.inv,,,,
TREC,Lawn,41.4.10,crot.spe,,,,
TREC,Lawn,41.4.10,desm.inc,,,,
TREC,Lawn,41.4.10,euph.hyp,,,,
TREC,Lawn,41.4.10,neyr.rey,,,,
TREC,Lawn,41.4.10,eust.pet,,,,
TREC,Lawn,41.4.10,rand.acu,,,,
TREC,Lawn,41.4.10,desm.tri,,,,
TREC,Lawn,41.4.10,stac.jam,,,,
TREC,Lawn,41.4.10,sida.ulm,,,,
TREC,Lawn,41.4.10,pass.bif,,,,
TREC,Lawn,41.4.10,phyl.pen,,,,
TREC,Lawn,41_100,asem.vio,,,,
TREC,Lawn,41_100,lysi.lat*,,,,
TREC,Lawn,41_100,sere.rep,,,,
TREC,Lawn,41_100,trem.mic,,,,
TREC,Lawn,41_100,albi.leb,,,,
TREC,Lawn,41_100,schi.san,,,,
TREC,Lawn,41_100,burs.sim,,,,
TREC,Lawn,41_100,cros.ili,,,,
TREC,Lawn,41_100,indi.min,,,,
TREC,Lawn,41_100,part.hys,,,,
TREC,Lawn,41_100,anga.ber,,,,
TREC,Lawn,41_100,cent.vir,,,,
TREC,Lawn,41_100,ipom.tri,,,,
TREC,Lawn,41_100,pect.gla,,,,
TREC,Lawn,41_100,trid.pro,,,,
TREC,Lawn,41_100,chap.alb,,,,
TREC,Lawn,41_100,dysc.ang,,,,
TREC,Lawn,41_100,euph.hir,,,,
TREC,Lawn,41_100,saba.pal,,,,
TREC,Lawn,41_100,echi.umb,,,,
TREC,Lawn,41_100,rhyn.div*,,,,
TREC,Edge,31.1.1,,,,,
TREC,Edge,31.1.1,chro.odo,25,,,
TREC,Edge,31.1.1,meli.rep,5,,,
TREC,Edge,31.1.1,puer.mon,5,,,
TREC,Edge,31.1.1,rich.gra,1,,,
TREC,Edge,31.1.1,trid.pro,1,,,
TREC,Edge,31.1.1,spor.pyr,5,,,
TREC,Edge,31.1.1,pass.bif,1,,,
TREC,Edge,31.1.1,sper.sp,1,,,
TREC,Edge,31.1.1,sida.rho,1,,,
TREC,Edge,31.1.1,ruel.ble,1,,,
TREC,Edge,31.1.1,sida.ulm,1,,,
TREC,Edge,31.1.1,bide.alb,1,,,
TREC,Edge,31.1.1,jasm.dic,1,,,
TREC,Edge,31.1.1,rhyn.min,1,,,
TREC,Edge,31.1.1,euph.cya,1,,,
TREC,Edge,31.1.1,lant.sti,1,,,
TREC,Edge,31.1.1,dich.ari,1,,,
TREC,Edge,31.1.1,cana.bra,1,,,
TREC,Edge,31.1.10,penn.pur,,,,
TREC,Edge,31.1.10,pasp.blo,,,,
TREC,Edge,31.1.10,cham.hyp,,,,
TREC,Edge,31.4.1,puer.mon,1,,,
TREC,Edge,31.4.1,call.ame,1,,,
TREC,Edge,31.4.1,chro.odo,5,,,
TREC,Edge,31.4.1,ster.veo*,1,,,
TREC,Edge,31.4.1,bide.alb,1,,,
TREC,Edge,31.4.1,sida.ulm,1,,,
TREC,Edge,31.4.1,rich.gra,1,,,
TREC,Edge,31.4.1,trem.mic,5,,,
TREC,Edge,31.4.1,meli.rep,5,,,
TREC,Edge,31.4.1,pasp.blo,5,,,
TREC,Edge,31.4.1,desm.inc,1,,,
TREC,Edge,31.4.1,both.per,5,,,
TREC,Edge,31.4.1,cana.bra,1,,,
TREC,Edge,31.4.10,eust.pet,,,,
TREC,Edge,31.4.10,chio.alb,,,,
TREC,Edge,31.4.10,thio.alb*,,,,
TREC,Edge,31.4.10,meta.tox,,,,
TREC,Edge,31.4.10,andr.glo,,,,
TREC,Edge,31.4.10,quer.sp,,,,
TREC,Edge,31.4.10,saba.pal,,,,
TREC,Edge,31.4.10,lysi.lat,,,,
TREC,Edge,31.4.10,cham.hyp,,,,
TREC,Edge,31.4.10,lant.str,,,,
TREC,Edge,31_100,trem.mic,,,,
TREC,Edge,31_100,pinu.ell,,,,
TREC,Edge,31_100,schi.ter,,,,
TREC,Edge,31_100,viti.rot,,,,
TREC,Edge,31_100,phys.wal,,,,
TREC,Edge,31_100,jasm.flu,,,,
TREC,Edge,31_100,part.hys,,,,
TREC,Edge,32.2.1,chio.alb,6,,,
TREC,Edge,32.2.1,andr.glo,1,,,
TREC,Edge,32.2.1,schi.san,0.5,,,
TREC,Edge,32.2.1,chro.odo,0.5,,,
TREC,Edge,32.2.1,desm.inc,0.5,,,
TREC,Edge,32.2.1,bide.alb,0.5,,,
TREC,Edge,32.2.1,pasp.cae,0.5,,,
TREC,Edge,32.2.1,pitt.pen,0.5,,,
TREC,Edge,32.2.1,lysi.lat,80,,,
TREC,Edge,32.2.1,lant.str,1,,,
TREC,Edge,32.2.10,meto.tox,,,,
TREC,Edge,32.2.10,jasm.dic,,,,
TREC,Edge,32.2.10,lysi.lant,,,,
TREC,Edge,32.2.10,ambr.art,,,,
TREC,Edge,32.2.10,desm.inc,,,,
TREC,Edge,32.2.10,sper.ver,,,,
TREC,Edge,32.2.10,lant.inv,,,,
TREC,Edge,32.2.10,schi.ter,,,,
TREC,Edge,32.4.1,chro.odo,15,,,
TREC,Edge,32.4.1,meli.rep,10,,,
TREC,Edge,32.4.1,seta.par,1,,,
TREC,Edge,32.4.1,bide.alb,10,,,
TREC,Edge,32.4.1,desm.inc,0.5,,,
TREC,Edge,32.4.1,sper.ver,1,,,
TREC,Edge,32.4.1,andr.glo,0.5,,,
TREC,Edge,32.4.1,rich.gra,0.5,,,
TREC,Edge,32.4.1,ipom.tri,0.5,,,
TREC,Edge,32.4.1,sida.rho,0.5,,,
TREC,Edge,32.4.1,pasp.cae,1,,,
TREC,Edge,32.4.1,jasm.dic,1,,,
TREC,Edge,32.4.10,quer.vir,,,,
TREC,Edge,32.4.10,pasp.not,,,,
TREC,Edge,32.4.10,lant.cam,,,,
TREC,Edge,32.4.10,lysi.lat,,,,
TREC,Edge,32.4.10,saba.pal,,,,
TREC,Edge,32.4.10,cana.bra,,,,
TREC,Edge,32.4.10,styl.ham,,,,
TREC,Edge,32.4.10,desm.tri,,,,
TREC,Edge,32.4.10,alys.vag,,,,
TREC,Edge,32.4.10,fore.seg,,,,
TREC,Edge,32.4.10,ruel.cil,,,,
TREC,Edge,32_100,mori.roy,,,,
TREC,Edge,32_100,neyr.rey,,,,
TREC,Edge,32_100,pasp.set,,,,
TREC,Edge,32_100,pass.sub,,,,
TREC,Edge,32_100,trem.mic,,,,
TREC,Edge,32_100,pasp.blo,,,,
TREC,Edge,32_100,lant.inv,,,,
TREC,Edge,32_100,cham.hyp,,,,
TREC,Edge,32_100,side.sal,,,,
TREC,Edge,32_100,burs.sim,,,,
TREC,Edge,32_100,viti.rot,,,,
TREC,Edge,32_100,zami.int,,,,
TREC,Edge,32_100,fore.seg,,,,
TREC,Edge,32_100,part.hys,,,,
TREC,Edge,32_100,call.ame,,,,
TREC,Edge,32_100,bauh.var,,,,
TREC,Edge,32_100,pass.bif,,,,
TREC,Edge,32_100,exot.pan,,,,
TREC,Edge,40.1.1,chro.odo,20,,,
TREC,Edge,40.1.1,jasm.dic,20,,,
TREC,Edge,40.1.1,cana.bra,1,,,
TREC,Edge,40.1.1,puer.mon,5,,,
TREC,Edge,40.1.1,lant.str,5,,,
TREC,Edge,40.1.1,bide.alb,1,,,
TREC,Edge,40.1.1,spor.yr,1,,,
TREC,Edge,40.1.1,meli.rep,10,,,
TREC,Edge,40.1.1,rich.gra,1,,,
TREC,Edge,40.1.1,sida.rho,1,,,
TREC,Edge,40.1.1,ruel.cil,1,,,
TREC,Edge,40.1.1,chio.alb,1,,,
TREC,Edge,40.1.1,rhyn.min,1,,,
TREC,Edge,40.1.1,jasm.flu,1,,,
TREC,Edge,40.1.10,cham.hir,,,,
TREC,Edge,40.1.10,penn.pur,,,,
TREC,Edge,40.1.10,unknown grass 1*,,,,
TREC,Edge,40.1.10,trem.mic,,,,
TREC,Edge,40.1.10,desm.inc,,,,
TREC,Edge,40.1.10,pass.bif,,,,
TREC,Edge,40.1.10,jasm.flu,,,,
TREC,Edge,40.1.10,sida.ulm,,,,
TREC,Edge,40.1.10,seta.par,,,,
TREC,Edge,40.1.10,unknown grass 2*,,,,
TREC,Edge,40.1.10,unknown grass 3*,,,,
TREC,Edge,40.3.1,penn.pur,1,,,
TREC,Edge,40.3.1,chro.odo,5,,,
TREC,Edge,40.3.1,sida.ulm,1,,,
TREC,Edge,40.3.1,meli.rep,5,,,
TREC,Edge,40.3.1,ruel.ble,5,,,
TREC,Edge,40.3.1,ide.alb,1,,,
TREC,Edge,40.3.1,puer.mon,5,,,
TREC,Edge,40.3.1,ruel.cil,1,,,
TREC,Edge,40.3.1,unknown grass 1*,1,,,
TREC,Edge,40.3.10,rhyn.min,,,,
TREC,Edge,40.3.10,salv.occ,,,,
TREC,Edge,40.3.10,jasm.flu,,,,
TREC,Edge,40.3.10,lant.str,,,,
TREC,Edge,40.3.10,stac.jam,,,,
TREC,Edge,40.3.10,oxal.cor,,,,
TREC,Edge,40.3.10,cham.hir,,,,
TREC,Edge,40.3.10,cham.hyp,,,,
TREC,Edge,40.3.10,pass.sub,,,,
TREC,Edge,40.3.10,sper.sp,,,,
TREC,Edge,40.3.10,schi.ter,,,,
TREC,Edge,40_100,mori.roy,,,,
TREC,Edge,40_100,albi.leb,,,,
TREC,Edge,40_100,call.ame,,,,
TREC,Edge,40_100,styl.ham,,,,
TREC,Edge,40_100,lysi.lat,,,,
TREC,Edge,40_100,pasp.blo,,,,
TREC,Edge,41.1.1,lant.str,25,,,
TREC,Edge,41.1.1,andr.glo,1,,,
TREC,Edge,41.1.1,meli.rep,1,,,
TREC,Edge,41.1.1,trem.mic,40,,,
TREC,Edge,41.1.1,sper.ver,0.5,,,
TREC,Edge,41.1.1,chro.odo,5,,,
TREC,Edge,41.1.1,styl.ham,1,,,
TREC,Edge,41.1.1,bide.alb,0.5,,,
TREC,Edge,41.1.1,erag.ell,0.5,,,
TREC,Edge,41.1.1,sida.rho,0.5,,,
TREC,Edge,41.1.1,neyr.rey,0.5,,,
TREC,Edge,41.1.1,cana.bra,1,,,
TREC,Edge,41.1.10,desm.inc,,,,
TREC,Edge,41.1.10,mori.roy,,,,
TREC,Edge,41.1.10,pasp.blo,,,,
TREC,Edge,41.1.10,cham.hyp,,,,
TREC,Edge,41.1.10,rich.gra,,,,
TREC,Edge,41.1.10,quer.vir,,,,
TREC,Edge,41.4.1,penn.pur,10,,,
TREC,Edge,41.4.1,ipom.tri,0.5,,,
TREC,Edge,41.4.1,chro.odo,10,,,
TREC,Edge,41.4.1,cham.hyp,0.5,,,
TREC,Edge,41.4.1,rhyn.min,1,,,
TREC,Edge,41.4.1,rich.gra,0.5,,,
TREC,Edge,41.4.1,sida.rho,0.5,,,
TREC,Edge,41.4.1,meli.rep,20,,,
TREC,Edge,41.4.1,phys.wal,1,,,
TREC,Edge,41.4.1,ruel.cil,0.5,,,
TREC,Edge,41.4.1,pasp.blo,5,,,
TREC,Edge,41.4.1,andr.glo,0.5,,,
TREC,Edge,41.4.10,dich.ari,,,,
TREC,Edge,41.4.10,hypa.ruf,,,,
TREC,Edge,41.4.10,ruel.ble,,,,
TREC,Edge,41.4.10,bide.alb,,,,
TREC,Edge,41.4.10,sper.ver,,,,
TREC,Edge,41.4.10,part.hys,,,,
TREC,Edge,41.4.10,trid.pro,,,,
TREC,Edge,41.4.10,pass.bif,,,,
TREC,Edge,41_100,sida.ulm,,,,
TREC,Edge,41_100,puer.mon,,,,
TREC,Edge,41_100,zami.int,,,,
TREC,Edge,41_100,pasp.not,,,,
TREC,Edge,41_100,jasm.dic,,,,
TREC,Edge,41_100,alys.vag,,,,
TREC,Edge,41_100,call.ame,,,,
TREC,Edge,41_100,pasp.cae,,,,
TREC,Edge,41_100,meto.tox,,,,
TREC,Edge,41_100,cham.hir,,,,
TREC,Edge,41_100,rhus.cop,,,,
TREC,Edge,41_100,lant.inv,,,,
TREC,Edge,41_100,sper.rem,,,,
TREC,Edge,41_100,lysi.lat,,,,
TREC,Edge,41_100,pasp.set,,,,
TREC,Edge,41_100,seta.par,,,,
TREC,Edge,41_100,viti.rot,,,,
TREC,Center,31.1.1,hypa.ruf,10,,,
TREC,Center,31.1.1,cass.fil,0.5,,,
TREC,Center,31.1.1,pasp.blo,5,,,
TREC,Center,31.1.1,cham.nic,1,,,
TREC,Center,31.1.1,pter.pyc,1,,,
TREC,Center,31.1.1,dysc.ang,0.5,,,
TREC,Center,31.1.1,symp.adn,0.5,,,
TREC,Center,31.1.1,acal.cha,0.5,,,
TREC,Center,31.1.1,chio.alb,0.5,,,
TREC,Center,31.1.1,sper.pro,0.5,,,
TREC,Center,31.1.1,meto.tox,5,,,
TREC,Center,31.1.1,mela.par,0.5,,,
TREC,Center,31.1.1,desm.inc,0.5,,,
TREC,Center,31.1.1,dich.str,0.5,,,
TREC,Center,31.1.10,saba.pal,,,,
TREC,Center,31.1.10,chro.odo,,,,
TREC,Center,31.1.10,cocc.arg,,,,
TREC,Center,31.1.10,quer.vir,,,,
TREC,Center,31.1.10,rhyn.ren,,,,
TREC,Center,31.1.10,meto.tox,,,,
TREC,Center,31.1.10,bide.alb,,,,
TREC,Center,31.1.10,rand.acu,,,,
TREC,Center,31.1.10,lant.inv,,,,
TREC,Center,31.1.10,dich.ova,,,,
TREC,Center,31.1.10,sorg.sec,,,,
TREC,Center,31.1.10,meli.rep,,,,
TREC,Center,31.1.10,schi.rhi,,,,
TREC,Center,31.1.10,lysi.lat,,,,
TREC,Center,31.1.10,guet.sca,,,,
TREC,Center,31.1.10,lant.str,,,,
TREC,Center,31.1.10,albi.leb,,,,
TREC,Center,31.1.10,sere.rep,,,,
TREC,Center,31.1.10,jasm.dic,,,,
TREC,Center,31.1.10,anem.adi,,,,
TREC,Center,31.1.10,pter.aqu,,,,
TREC,Center,31.1.10,ayen.eup,,,,
TREC,Center,31.1.10,mico.bic,,,,
TREC,Center,31.1.10,schi.ter,,,,
TREC,Center,31.1.10,side.sal,,,,
TREC,Center,31.1.10,dich.aci,,,,
TREC,Center,31.1.10,rhus.cop,,,,
TREC,Center,31.1.10,mori.roy,,,,
TREC,Center,31.1.10,euph.cyat,,,,
TREC,Center,31.1.10,chap.alb,,,,
TREC,Center,31.4.1,saba.pal,15,,,
TREC,Center,31.4.1,aesc.vic,1,,,
TREC,Center,31.4.1,cham.nic,0.5,,,
TREC,Center,31.4.1,mela.niv,5,,,
TREC,Center,31.4.1,phyl.pen,0.5,,,
TREC,Center,31.4.1,acal.cha,0.5,,,
TREC,Center,31.4.1,eust.pet,1,,,
TREC,Center,31.4.1,hypa.ruf,5,,,
TREC,Center,31.4.1,dysc.ang,0.5,,,
TREC,Center,31.4.1,rhyn.ren,0.5,,,
TREC,Center,31.4.1,euph.pin,0.5,,,
TREC,Center,31.4.1,andr.sp,5,,,
TREC,Center,31.4.1,cass.fil,0.5,,,
TREC,Center,31.4.1,scle.cil,0.5,,,
TREC,Center,31.4.1,trag.sax,0.5,,,
TREC,Center,31.4.1,cocc.arg,0.5,,,
TREC,Center,31.4.1,sorg.sec,0.5,,,
TREC,Center,31.4.1,pasp.blo,1,,,
TREC,Center,31.4.10,cros.ili,,,,
TREC,Center,31.4.10,cnid.sti,,,,
TREC,Center,31.4.10,euph.cya,,,,
TREC,Center,31.4.10,rand.acu,,,,
TREC,Center,31.4.10,desm.inc,,,,
TREC,Center,31.4.10,impe.bra,,,,
TREC,Center,31.4.10,ruel.suc,,,,
TREC,Center,31.4.10,asem.vio,,,,
TREC,Center,31.4.10,schi.san,,,,
TREC,Center,31.4.10,erag.ell,,,,
TREC,Center,31.4.10,pinu.ell,,,,
TREC,Center,31.4.10,quer.vir,,,,
TREC,Center,31.4.10,jasm.sam*,,,,
TREC,Center,31.4.10,lant.str,,,,
TREC,Center,31.4.10,pter.pyc,,,,
TREC,Center,31.4.10,rhus.cop,,,,
TREC,Center,31.4.10,pter.aqu,,,,
TREC,Center,31.4.10,meto.tox,,,,
TREC,Center,31.4.10,piri.cis,,,,
TREC,Center,31.4.10,chro.odo,,,,
TREC,Center,31.4.10,pass.sub,,,,
TREC,Center,31_100,soli.odo,,,,
TREC,Center,31_100,phle.aur,,,,
TREC,Center,31_100,smil.aur,,,,
TREC,Center,31_100,chio.par,,,,
TREC,Center,31_100,ambr.art,,,,
TREC,Center,31_100,lant.inv,,,,
TREC,Center,31_100,gali.berm,,,,
TREC,Center,31_100,cana.bra,,,,
TREC,Center,31_100,jacq.cur,,,,
TREC,Center,31_100,zami.int,,,,
TREC,Center,31_100,nept.pub,,,,
TREC,Center,31_100,ayen.eup,,,,
TREC,Center,31_100,echi.umb,,,,
TREC,Center,32.2.1,meto.tox,20,,,
TREC,Center,32.2.1,chio.par,5,,,
TREC,Center,32.2.1,cros.ili,1,,,
TREC,Center,32.2.1,unknown legume,1,,,
TREC,Center,32.2.1,phyl.pen,1,,,
TREC,Center,32.2.1,jasm.dic,1,,,
TREC,Center,32.2.1,guet.sca,1,,,
TREC,Center,32.2.10,bide.alb,,,,
TREC,Center,32.2.10,zami.int,,,,
TREC,Center,32.2.10,trem.mic,,,,
TREC,Center,32.2.10,pass.sub,,,,
TREC,Center,32.2.10,pasp.blo,,,,
TREC,Center,32.2.10,dysc.ang,,,,
TREC,Center,32.2.10,pter.aqu,,,,
TREC,Center,32.2.10,quer.vir,,,,
TREC,Center,32.2.10,mori.roy,,,,
TREC,Center,32.2.10,asem.vio,,,,
TREC,Center,32.2.10,rhyn.flo,,,,
TREC,Center,32.2.10,mela.niv,,,,
TREC,Center,32.2.10,cassfil,,,,
TREC,Center,32.2.10,aris.pur,,,,
TREC,Center,32.2.10,andr.sp,,,,
TREC,Center,32.2.10,ipom.sp,,,,
TREC,Center,32.4.1,lysi.lat,10,,,
TREC,Center,32.4.1,meto.tox,15,,,
TREC,Center,32.4.1,chro.odo,1,,,
TREC,Center,32.4.1,pter.aqu,1,,,
TREC,Center,32.4.1,rhyn.ren,1,,,
TREC,Center,32.4.1,phyl.pen,1,,,
TREC,Center,32.4.1,ipom.sp,1,,,
TREC,Center,32.4.1,zami.int,1,,,
TREC,Center,32.4.1,piri.car,1,,,
TREC,Center,32.4.1,mela.niv,1,,,
TREC,Center,32.4.1,chio.par,1,,,
TREC,Center,32.4.1,cham.dee,1,,,
TREC,Center,32.4.10,mori.roy,,,,
TREC,Center,32.4.10,piri.car,,,,
TREC,Center,32.4.10,viti.rot,,,,
